Bristol PD,63320,2,1,0,0,0,0,9,2,0,0,12,3854,16,32328,2,1400,7,1986,7,2641,2,2904,5,4405,16,2,2,1,5,0,28,10,3,0,8,4,10,7,9,7,91,116929,191,831586,0,0,24,72743,50,92832,0,0,168,24,177,26,11,1,0,0,1,850,230,99038,308,152165,47,56024,20,6925,62,54822,0,0,459,448990,506,777655,356,36050,265,5109,242,101,28,0,0,11,2,462667,3,0,10301,2,0,13000,2,0,30,829,451,304422,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,5
Brookfield PD,16514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,23652,20,67498,0,0,4,800,7,16145,0,0,19,2,14,3,3,1,2,10,0,0,48,9917,11,16827,7,47039,1,2000,15,28503,0,0,66,101437,91,201677,35,3676,24,380,56,3,0,0,0,3,0,17525,0,0,0,0,0,0,0,0,0,58,45,31662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Brooklyn CSP,7563,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,544,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,3,2,2,2,1,1,12,28901,22,67309,0,0,1,1,4,13425,0,0,21,3,18,9,0,0,0,0,0,0,1,6,3,1575,1,1085,0,0,2,3001,0,0,25,31895,18,36930,4,549,10,83,8,3,2,0,0,0,0,29501,0,0,0,0,0,0,0,0,0,78,53,29504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burlington CSP,8634,0,0,0,0,0,0,0,1,0,0,0,0,1,1351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,18635,7,4028,0,0,1,1,2,1760,0,0,7,2,6,2,1,0,0,0,0,0,0,0,5,900,1,3000,0,0,3,8280,0,0,38,131385,32,142991,5,565,10,9,8,0,0,1,0,0,0,3300,0,0,0,0,0,0,0,0,0,34,25,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaan CSP,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229,0,0,0,0,1,650,0,0,5,2675,5,3354,2,200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canterbury CSP,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,5,16485,10,32451,0,0,1,425,3,3087,0,0,12,2,7,1,0,0,0,0,0,0,0,0,4,1431,3,29520,0,0,1,3000,0,0,16,23139,16,56905,2,150,6,35,8,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,15,11,15181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton PD,9319,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,771,0,0,2,320,2,450,0,0,5,1,2,0,0,0,0,0,0,0,18,3125,13,2931,5,8324,1,1,4,2527,0,0,37,34809,34,49679,16,1693,28,345,21,3,0,0,0,0,0,49787,0,0,0,0,0,0,0,0,0,15,4,33820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaplin CSP,2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,951,5,5130,0,0,0,0,3,7225,0,0,7,0,2,0,0,0,0,0,0,0,0,0,4,1816,0,0,0,0,0,0,0,0,7,6920,6,8240,4,496,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Cheshire PD,30092,0,0,0,0,0,0,0,0,0,0,0,0,3,833,0,0,0,0,0,0,0,0,1,200,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,193579,14,18981,0,0,12,116056,13,11475,0,0,23,1,22,5,3,0,0,0,0,0,27,8821,45,19597,34,23226,2,175,39,125954,0,0,70,161758,129,334010,43,4938,45,583,48,7,1,0,0,0,0,119433,0,0,0,0,0,0,0,0,0,148,81,107042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester CSP,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,0,0,0,0,1,750,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1400,0,0,0,0,0,0,0,0,15,26857,12,28015,2,222,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,16860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton PD,13806,0,0,0,0,0,0,15,7,1,0,0,0,2,352,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,2,1,0,0,3,3,2,2,3,3,10,22924,26,63265,0,0,4,350,13,47990,0,0,18,4,31,11,4,0,0,0,0,0,59,21786,56,20390,9,7188,9,3474,2,200,3,1203,110,155596,108,202117,61,6656,79,1064,49,6,3,0,0,1,0,52468,1,0,1,0,0,0,0,0,0,130,107,24848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchester CSP,15340,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,14,58592,25,38483,0,0,2,2160,8,4112,0,0,28,2,21,2,0,0,0,0,0,0,6,2266,14,11236,8,7925,1,404,9,16742,0,0,49,60907,59,98144,13,1208,15,128,27,1,0,1,0,0,0,14000,1,0,1,0,0,0,2,0,2,79,57,15115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colebrook CSP,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,0,1,4800,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119,0,0,1,50,2,702,0,0,1,300,2,1000,2,169,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia CSP,5240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5000,4,4981,0,0,1,1750,2,2806,0,0,4,1,4,0,0,0,0,0,0,0,1,27,0,0,2,1900,0,0,2,2774,0,0,16,12923,17,17555,0,0,4,69,1,2,0,1,0,2,0,40438,0,0,0,0,0,0,0,0,0,12,11,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornwall CSP,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6820,0,0,1,2019,2,23609,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,850,1,173,0,0,0,0,0,0,11,22716,10,23266,3,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry PD,12128,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,14,8507,39,50789,1,99,2,3273,10,4145,30,10,33,8,4,1,0,0,0,0,5,368,23,8849,5,5026,1,100,6,7203,0,0,63,11160,36,28153,40,4078,27,475,16,0,0,1,0,1,2,2000,0,0,0,0,0,0,0,0,0,80,63,15079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cromwell PD,13568,0,0,0,0,0,0,0,0,1,0,0,0,2,923,1,570,1,220,1,0,0,0,1,500,4,0,1,0,0,0,1,0,0,0,0,0,4,4,0,0,24,69588,0,0,0,0,20,31863,0,0,0,0,30,2,5,0,9,0,0,0,1,318,44,2251,58,31143,14,11370,2,258,65,82707,0,0,49,26677,94,147860,66,6239,73,625,41,8,0,1,1,4,0,61470,0,0,0,0,0,0,0,0,0,86,74,35913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Danbury PD,78909,1,0,0,0,0,522,22,4,1,0,24,6404,10,47503,3,967,1,500,2,3500,0,0,5,410,12,3,5,0,3,1,25,4,2,0,14,5,7,4,17,4,76,138184,140,273946,0,0,34,128801,37,48942,0,0,150,9,93,10,44,4,2,422,2,915,299,54345,237,156769,64,21790,14,2384,348,649893,5,1849,230,252078,517,1101620,322,34212,362,4613,318,61,3,5,1,8,2,523475,3,1,0,3,0,0,0,0,0,70,27,443967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,1
Darien PD,20670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,7580,0,0,2,158,2,1906,0,0,3,1,10,4,0,0,0,0,0,0,10,5102,34,9514,1,2,4,2352,3,54993,0,0,34,42044,49,112891,8,998,29,118,22,1,1,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,46,46,22438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Deep River CSP,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,3,6271,0,0,0,0,1,200,0,0,1,1,4,1,0,0,0,0,0,0,2,73,7,3979,0,0,0,0,0,0,0,0,15,24540,16,28154,3,338,5,100,16,2,2,0,0,0,0,14000,0,0,0,0,0,0,1,1,50,38,29,20336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby PD,13063,1,0,0,0,0,0,8,3,0,0,2,2,4,117,0,0,4,921,0,0,0,0,0,0,1,0,3,1,1,0,5,2,4,3,3,3,0,0,2,1,9,7712,7,3724,48,110729,2,2910,3,5400,23,93571,56,6,24,7,12,1,1,50,1,201,67,15247,79,28950,18,653,7,1405,69,33980,0,0,29,27371,105,99320,71,7577,95,960,59,32,6,1,0,1,0,89703,1,0,50,1,0,1,0,0,0,162,148,89742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
Durham CSP,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3489,5,8518,0,0,2,520,4,2480,0,0,11,0,2,2,0,0,0,0,0,0,0,0,3,1340,0,0,0,0,1,1840,0,0,13,57435,14,60401,2,212,1,2,3,1,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,16,10,30710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastford CSP,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2400,3,5330,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4099,1,4099,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Granby CSP,5002,0,0,0,0,0,0,1,1,0,0,0,0,1,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9151,3,9600,0,0,1,310,1,7900,0,0,5,1,2,1,0,0,0,0,0,0,0,0,11,10148,0,0,0,0,2,1480,1,10,9,15292,10,25818,10,1047,3,65,5,13,3,0,0,2,0,51102,0,0,0,0,0,0,0,0,0,19,10,10875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Haddam CSP,8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,11,33288,33,76410,0,0,2,7529,6,10921,0,0,18,6,34,3,0,0,0,0,0,0,0,0,5,979,1,500,0,0,2,1801,0,0,61,57994,52,60170,10,985,7,119,7,0,0,0,0,1,0,3000,1,0,100000,0,0,0,0,0,0,39,28,7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hampton PD,14077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1000,9,61166,12,14610,3,17600,4,2829,4,5043,16,4,15,3,3,0,0,0,1,100,16,2311,16,5433,7,5681,4,821,18,17773,0,0,48,71407,56,101549,16,1545,38,432,16,3,2,0,0,2,0,19700,0,0,0,0,0,0,0,0,0,18,16,36740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
East Hartford PD,52265,2,5,2,0,0,0,23,9,3,1,16,1597,21,16238,0,0,9,4164,21,19510,1,560,15,1641,23,13,8,3,11,7,41,11,5,2,28,28,27,17,21,16,94,146016,198,283952,0,0,30,7069,40,26927,0,0,206,49,132,19,24,6,2,227,1,602,186,23408,183,66101,298,129725,49,8361,168,133590,3,149,182,315044,363,655285,180,18386,529,3536,183,160,5,2,0,16,0,840798,0,0,0,2,0,4,9,1,5016,984,782,759629,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,7
East Haven PD,29717,1,1,0,0,0,0,5,1,1,0,4,107,3,482,1,1,2,85,0,0,1,1,4,1976,6,1,0,0,2,2,7,6,1,0,4,1,4,3,1,0,48,109694,88,232420,0,0,17,13230,13,7387,0,0,85,14,58,6,23,1,0,0,1,1,156,19134,196,78493,14,5965,17,5135,179,222202,0,0,81,50395,224,367521,112,11497,308,2307,125,54,2,4,0,9,0,272237,2,0,2,1,0,1,0,0,0,187,77,143965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5
East Lyme CSP,19102,0,1,0,0,0,0,3,1,0,0,0,0,1,599,0,0,0,0,0,0,1,2145,1,2340,1,0,0,0,0,0,2,1,0,0,0,0,4,1,1,1,2,0,13,37251,0,0,6,2680,6,7520,0,0,10,14,16,6,1,0,0,0,0,0,27,6420,17,16880,4,10532,2,799,3,4981,0,0,73,201888,79,238355,24,2914,23,231,37,9,2,1,0,1,0,21602,1,1,10000,0,0,0,0,0,0,73,55,90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton PD,7666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5065,0,0,14,88326,0,0,0,0,1,1,14,1,0,0,3,1,0,0,0,0,0,0,5,1301,1,200,0,0,5,52786,0,0,11,31351,13,85315,4,300,5,23,2,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor PD,10351,0,0,0,0,0,0,7,1,0,0,1,100,4,5583,0,0,0,0,0,0,0,0,1,170,1,0,2,2,1,0,2,1,0,0,0,0,2,1,3,3,13,17592,28,45832,0,0,7,10763,13,38685,0,0,34,4,24,2,3,0,0,0,0,0,61,7657,46,28385,28,28056,4,1128,28,74002,2,110,106,128455,130,259239,73,7462,72,1092,64,9,4,0,0,0,0,66965,1,1,80000,1,0,47180,2,0,2,145,69,55612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
